mes,fecha,semana,hora,recibidas,atendidas,abandonada,atendidas_sla,aht_seg,tme_seg,dia_sem
202604,20260421,Sem17,8,734,724,10,668,213.678597907324,9.09264088191329,2
202604,20260421,Sem17,18,792,498,294,151,161.950823157895,191.74455368421,2
202604,20260421,Sem17,21,68,42,26,13,42.0658181818182,25.153696969697,2
202604,20260422,Sem17,4,5,5,0,5,105.604263157895,1.07278947368421,3
202604,20260422,Sem17,1,7,7,0,7,55.4359130434783,0.587804347826087,3
202604,20260422,Sem17,12,1439,1195,244,651,199.44695887811,103.788196119781,3
202604,20260422,Sem17,2,3,3,0,3,26.6214,1.1413,3
202604,20260422,Sem17,18,737,409,328,124,134.764489369502,182.427570747801,3
202604,20260422,Sem17,0,16,15,1,12,91.8085849056604,6.1181320754717,3
202604,20260422,Sem17,13,1380,981,399,331,176.799292847798,157.504947448757,3
202604,20260422,Sem17,8,855,803,52,569,220.316652671756,39.5089108258155,3
202604,20260422,Sem17,20,82,75,7,60,42.6620655487805,2.39208384146341,3
202604,20260422,Sem17,5,5,5,0,5,36.1969666666667,0.6682,3
202604,20260422,Sem17,22,41,39,2,30,56.2863506493506,8.22497402597403,3
202604,20260422,Sem17,10,1514,1239,275,353,198.418968883703,149.695157331778,3
202604,20260422,Sem17,23,39,37,2,28,93.6156030534351,9.1722748091603,3
202604,20260422,Sem17,3,4,4,0,4,55.85444,0.56532,3
202604,20260422,Sem17,9,1563,1265,298,471,213.240985130849,158.427597541634,3
202604,20260422,Sem17,6,12,12,0,12,43.2297234042553,0.350734042553192,3
202604,20260422,Sem17,15,1237,1178,59,719,240.652847312908,52.0985904068307,3
202604,20260422,Sem17,11,1473,1328,145,729,208.947047072785,84.3722446598101,3
202604,20260422,Sem17,16,1257,1239,18,1079,230.395717656374,14.8862481393492,3
202604,20260422,Sem17,7,46,46,0,45,35.0297167487685,0.385169950738916,3
202604,20260422,Sem17,14,1148,1037,111,565,199.191686592449,78.5669419167474,3
202604,20260422,Sem17,17,1245,979,266,497,199.767907863572,133.694510184747,3
202604,20260422,Sem17,19,536,346,190,76,147.452711616162,137.228185353535,3
202604,20260422,Sem17,21,61,45,16,6,34.250514739229,36.733537414966,3
202604,20260423,Sem17,7,46,46,0,45,47.0981563517915,1.18909120521173,4
202604,20260423,Sem17,0,9,9,0,9,84.3338684210526,0.752894736842105,4
202604,20260423,Sem17,2,4,4,0,4,62.8961052631579,0.835947368421053,4
202604,20260423,Sem17,1,6,5,1,5,54.30025,0.63375,4
202604,20260423,Sem17,10,1390,1288,102,813,219.468077130765,65.4994613981305,4
202604,20260423,Sem17,3,6,5,1,5,63.8545172413793,0.645724137931034,4
202604,20260423,Sem17,4,2,2,0,2,38.3324666666667,0.648933333333333,4
202604,20260423,Sem17,8,723,721,2,712,222.95659233871,2.13801532258065,4
202604,20260423,Sem17,11,1406,1384,22,1131,221.560414488966,18.2754521631795,4
202604,20260423,Sem17,5,9,9,0,9,64.9626470588235,0.983117647058824,4
202604,20260423,Sem17,18,625,467,158,195,181.748797900262,111.473000437445,4
202604,20260423,Sem17,13,1190,1007,183,585,185.363002179177,93.0352537530267,4
202604,20260423,Sem17,19,424,341,83,150,179.802543902439,72.8255402439024,4
202604,20260423,Sem17,9,1406,1338,68,887,235.080412539045,44.3177646140116,4
202604,20260423,Sem17,20,79,78,1,69,46.9119738134206,2.18768576104746,4
202604,20260423,Sem17,21,78,46,32,5,49.3154911838791,48.8782695214106,4
202604,20260423,Sem17,23,38,35,3,31,66.9103076923077,3.67430769230769,4
202604,20260423,Sem17,6,15,15,0,15,58.5163211009174,0.369889908256881,4
202604,20260423,Sem17,14,1166,1078,88,647,220.400675664096,67.8169113967404,4
202604,20260423,Sem17,12,1407,1210,197,772,199.362528976035,85.5349695715293,4
202604,20260423,Sem17,15,1156,1144,12,1040,215.943176441103,9.25586390977444,4
202604,20260423,Sem17,16,1078,1078,0,1077,221.105630208334,0.902022752192983,4
202604,20260423,Sem17,17,1048,978,70,735,220.888588252149,44.0198455587393,4
202604,20260423,Sem17,22,55,50,5,39,52.0255268817204,7.10839068100358,4
202604,20260424,Sem17,5,6,6,0,6,66.3173055555556,0.666833333333333,5
202604,20260424,Sem17,12,1209,1119,90,625,203.575291569087,63.5195751756441,5
202604,20260424,Sem17,8,666,657,9,548,219.471944444445,15.7421279761905,5
202604,20260424,Sem17,0,27,22,5,11,77.7476707317073,42.6013536585366,5
202604,20260424,Sem17,13,1056,1008,48,686,199.910790554415,39.6215174537988,5
202604,20260424,Sem17,9,1223,1117,106,813,219.002815287135,56.2613840230991,5
202604,20260424,Sem17,14,980,979,1,979,210.416810493119,0.883524464827981,5
202604,20260424,Sem17,2,6,6,0,6,63.5908571428571,0.707228571428571,5
202604,20260424,Sem17,18,577,452,125,199,181.115559410646,106.481356939163,5
202604,20260424,Sem17,15,1009,1006,3,1000,209.674684310532,1.0955388165038,5
202604,20260424,Sem17,21,71,44,27,8,45.1932623906706,53.5695451895044,5
202604,20260424,Sem17,1,5,5,0,5,56.0798,0.57544,5
202604,20260424,Sem17,23,32,32,0,28,61.5440134228188,3.00377852348993,5
202604,20260424,Sem17,19,368,325,43,191,196.88132231405,51.4375860881543,5
202604,20260424,Sem17,3,3,3,0,3,64.7689444444445,0.5875,5
202604,20260424,Sem17,6,18,18,0,18,47.2599401709402,0.488615384615385,5
202604,20260424,Sem17,4,6,6,0,6,94.608125,0.772,5
202604,20260424,Sem17,7,44,44,0,43,40.3698325,0.401015,5
202604,20260424,Sem17,16,1072,1072,0,1071,216.692615762682,0.814044760400209,5
202604,20260424,Sem17,10,1288,1152,136,645,191.433561548224,79.6203162013535,5
202604,20260424,Sem17,17,934,858,76,666,216.609105710814,43.3323791008506,5
202604,20260424,Sem17,11,1306,1230,76,890,219.924917057569,47.8793562899787,5
202604,20260424,Sem17,20,65,60,5,39,49.1079021956088,4.83479041916168,5
202604,20260424,Sem17,22,47,44,3,24,68.0145560747664,20.2788130841121,5
202604,20260425,Sem17,3,4,4,0,4,25.9020238095238,0.326238095238095,6
202604,20260425,Sem17,0,19,18,1,14,52.2023505154639,3.08503092783505,6
202604,20260425,Sem17,7,44,41,3,31,32.5735528700906,5.29592749244713,6
202604,20260425,Sem17,14,709,565,144,264,179.44710161043,81.9331273006135,6
202604,20260425,Sem17,12,1296,891,405,136,150.06495860522,177.242963499184,6
202604,20260425,Sem17,2,8,8,0,8,46.3743,1.00493333333333,6
202604,20260425,Sem17,9,1308,1141,167,607,220.448909309021,90.130716890595,6
202604,20260425,Sem17,1,6,6,0,6,34.885488372093,0.418813953488372,6
202604,20260425,Sem17,13,893,855,38,655,192.730785580524,32.3127197253433,6
202604,20260425,Sem17,16,556,511,45,301,206.114176884422,56.0004391959799,6
202604,20260425,Sem17,15,657,534,123,249,168.080481466877,79.2665055205047,6
202604,20260425,Sem17,19,76,31,45,5,23.3307888707038,22.9264811783961,6
202604,20260425,Sem17,17,464,439,25,416,180.822171428572,4.14934999999999,6
202604,20260425,Sem17,5,7,7,0,7,54.7612083333333,0.467458333333333,6
202604,20260425,Sem17,18,75,43,32,7,25.5209725433526,22.1999494219653,6
202604,20260425,Sem17,4,6,5,1,5,65.0203888888889,0.958388888888889,6
202604,20260425,Sem17,20,74,41,33,4,42.0296129032258,43.7716322580645,6
202604,20260425,Sem17,8,87,73,14,34,30.9616105263158,17.1853484210526,6
202604,20260425,Sem17,6,15,15,0,15,45.056064516129,0.454096774193548,6
202604,20260425,Sem17,11,1520,979,541,152,140.741816590025,199.41078634595,6
202604,20260425,Sem17,10,1367,1027,340,255,184.00021935438,163.620641993742,6
202604,20260425,Sem17,21,71,44,27,18,41.3639271708683,30.2472829131653,6
202604,20260425,Sem17,22,31,24,7,12,45.5293240223464,20.6991117318436,6
202604,20260425,Sem17,23,29,27,2,13,62.9668482758621,17.1386413793103,6
202604,20260426,Sem18,9,71,59,12,34,41.3266268382353,18.9877371323529,7
202604,20260426,Sem18,1,18,16,2,11,88.9246307692308,17.8558769230769,7
202604,20260426,Sem18,0,8,8,0,8,50.1385098039216,0.361039215686274,7
202604,20260426,Sem18,6,22,16,6,10,42.1518272727273,45.1069363636364,7
202604,20260426,Sem18,10,84,45,39,4,27.6975246636771,40.3090597907324,7
202604,20260426,Sem18,8,47,34,13,12,28.0664654731458,12.2956086956522,7
202604,20260426,Sem18,4,5,5,0,5,30.2903684210526,0.362236842105263,7
202604,20260426,Sem18,2,11,11,0,11,22.6409156626506,0.663879518072289,7
202604,20260426,Sem18,16,58,50,8,29,33.2664961089494,7.04893774319066,7
202604,20260426,Sem18,3,8,8,0,8,44.20275,0.583805555555556,7
202604,20260426,Sem18,17,56,56,0,56,34.7419773195876,0.131144329896907,7
202604,20260426,Sem18,7,28,27,1,16,47.4295408163265,7.8875306122449,7
202604,20260426,Sem18,18,46,41,5,28,35.8125925925926,7.45433580246914,7
202604,20260426,Sem18,14,61,49,12,22,26.9541396825397,11.3255968253968,7
202604,20260426,Sem18,19,47,26,21,6,32.6393805774278,15.9048556430446,7
202604,20260426,Sem18,11,71,26,45,0,17.2551925925926,23.9851896296296,7
202604,20260426,Sem18,5,4,4,0,4,28.4243636363636,0.227927272727273,7
202604,20260426,Sem18,12,77,47,30,2,24.6888552803129,29.5105475880052,7
202604,20260426,Sem18,15,46,46,0,32,28.516256097561,4.76361672473868,7
202604,20260426,Sem18,21,33,33,0,33,48.3063446808511,0.177817021276596,7
202604,20260426,Sem18,13,59,57,2,42,26.2495416666667,4.19819135802469,7
202604,20260426,Sem18,20,29,29,0,29,31.8995236220472,0.318933070866142,7
202604,20260426,Sem18,22,27,18,9,5,39.8448275862069,18.364367816092,7
202604,20260426,Sem18,23,15,12,3,4,36.6827810218978,13.7190510948905,7
202604,20260427,Sem18,2,9,9,0,9,65.1167142857143,1.13225,1
202604,20260427,Sem18,4,2,2,0,2,122.3473,0.5787,1
202604,20260427,Sem18,6,15,15,0,14,47.3673304347826,1.4894,1
202604,20260427,Sem18,1,2,2,0,2,18.0972424242424,0.206030303030303,1
202604,20260427,Sem18,12,1373,977,396,331,157.187705503513,144.734701405152,1
202604,20260427,Sem18,0,7,7,0,7,20.4686097560976,0.239536585365854,1
202604,20260427,Sem18,16,1295,1291,4,1192,209.411209139092,7.10702549777394,1
202604,20260427,Sem18,8,763,753,10,711,224.420402073733,6.64164746543779,1
202604,20260427,Sem18,22,34,34,0,34,51.1231924882629,0.260131455399061,1
202604,20260427,Sem18,10,1567,1174,393,369,178.414233214709,136.988848754449,1
202604,20260427,Sem18,5,2,2,0,2,13.2763666666667,0.247066666666667,1
202604,20260427,Sem18,3,0,0,0,0,0.0,0.0,1
202604,20260427,Sem18,9,1526,1257,269,613,202.177654804271,110.739809246077,1
202604,20260427,Sem18,11,1481,1180,301,527,172.249659443842,100.318468219574,1
202604,20260427,Sem18,7,49,49,0,49,42.9788041543027,0.317848664688427,1
202604,20260427,Sem18,13,1354,912,442,245,156.689770791075,164.535888438134,1
202604,20260427,Sem18,19,350,271,79,115,146.891064713065,86.5337692307692,1
202604,20260427,Sem18,15,1169,1089,80,668,208.164274656679,60.3701859394475,1
202604,20260427,Sem18,21,44,43,1,29,39.6380606936416,6.09319942196532,1
202604,20260427,Sem18,14,1241,956,285,385,169.402967200115,113.036763336215,1
202604,20260427,Sem18,17,1114,908,206,504,173.583803852753,88.9957992512822,1
202604,20260427,Sem18,18,656,421,235,131,142.725297358491,135.962381886792,1
202604,20260427,Sem18,20,48,48,0,47,24.8166058394161,0.343695255474452,1
202604,20260427,Sem18,23,19,19,0,19,42.9718550724638,0.418731884057971,1
202604,20260428,Sem18,8,636,633,3,567,198.195998347107,7.14182314049586,2
202604,20260428,Sem18,2,8,8,0,8,106.041296296296,0.937888888888889,2
202604,20260428,Sem18,0,15,15,0,15,57.7376956521739,0.404771739130435,2
202604,20260428,Sem18,3,0,0,0,0,0.0,0.0,2
202604,20260428,Sem18,11,1389,1153,236,643,191.741676155822,105.789842893836,2
202604,20260428,Sem18,5,5,5,0,5,52.6560277777778,0.552305555555555,2
202604,20260428,Sem18,1,3,3,0,3,16.5583636363636,1.48039393939394,2
202604,20260428,Sem18,4,3,3,0,3,57.423,0.650466666666667,2
202604,20260428,Sem18,15,1142,1034,108,534,193.549654178674,76.917674351585,2
202604,20260428,Sem18,10,1429,1176,253,531,202.587111930112,132.490344799345,2
202604,20260428,Sem18,23,46,45,1,45,81.798781420765,0.763453551912569,2
202604,20260428,Sem18,9,1276,1197,79,716,234.959297515678,65.8713107814762,2
202604,20260428,Sem18,19,478,276,202,62,131.743596989966,134.378586956522,2
202604,20260428,Sem18,6,17,17,0,17,42.3484761904762,0.262986394557823,2
202604,20260428,Sem18,7,41,41,0,41,31.7089048843188,0.255969151670951,2
202604,20260428,Sem18,18,786,412,374,133,138.65522370317,150.942920749279,2
202604,20260428,Sem18,12,1273,961,312,352,164.715039484797,128.88940941723,2
202604,20260428,Sem18,22,37,37,0,37,54.6790093457944,0.253766355140187,2
202604,20260428,Sem18,13,1175,932,243,314,169.232215345387,129.456017385257,2
202604,20260428,Sem18,14,1157,1024,133,575,202.471231746032,86.773024126981,2
202604,20260428,Sem18,16,1324,1222,102,725,211.345158096527,67.8353213802436,2
202604,20260428,Sem18,17,1253,821,432,360,166.714375977911,145.405581914404,2
202604,20260428,Sem18,20,75,69,6,54,46.6940756013746,7.654235395189,2
202604,20260428,Sem18,21,48,43,5,26,45.7330099337748,11.3162317880795,2
202604,20260429,Sem18,1,6,6,0,6,26.0454615384615,0.354923076923077,3
202604,20260429,Sem18,3,5,5,0,5,67.1178125,1.0345,3
202604,20260429,Sem18,2,3,3,0,3,205.307666666667,0.914333333333333,3
202604,20260429,Sem18,0,15,15,0,14,47.5896904761905,3.00360714285714,3
202604,20260429,Sem18,4,1,1,0,1,14.5254285714286,0.536857142857143,3
202604,20260429,Sem18,10,1379,1109,270,422,205.13890011564,153.250066059553,3
202604,20260429,Sem18,9,1314,1142,172,726,214.608391434561,82.6201901766982,3
202604,20260429,Sem18,8,720,689,31,484,222.634692765957,36.4947076595745,3
202604,20260429,Sem18,7,43,43,0,41,40.7487267904509,0.928180371352785,3
202604,20260429,Sem18,11,1374,1094,280,351,189.66141754386,146.418569894737,3
202604,20260429,Sem18,16,1154,1129,25,942,223.531596221662,19.6389118387909,3
202604,20260429,Sem18,5,6,6,0,6,36.7035897435897,0.489487179487179,3
202604,20260429,Sem18,22,39,39,0,39,42.5794939271255,0.381429149797571,3
202604,20260429,Sem18,14,1111,955,156,480,184.819101222494,88.4844068459658,3
202604,20260429,Sem18,20,66,65,1,59,39.1465168350168,1.66071885521885,3
202604,20260429,Sem18,13,1077,805,272,292,167.402188691983,131.771796877636,3
202604,20260429,Sem18,23,38,38,0,38,62.4745896226415,0.357429245283019,3
202604,20260429,Sem18,15,1072,1030,42,779,206.911181559917,32.4517556818182,3
202604,20260429,Sem18,6,25,25,0,25,63.5306031746032,0.51515873015873,3
202604,20260429,Sem18,18,692,372,320,157,127.717713193886,148.673775543041,3
202604,20260429,Sem18,17,1253,852,401,363,173.542706467661,142.50666517413,3
202604,20260429,Sem18,19,415,250,165,79,146.030506773399,105.35998953202,3
202604,20260429,Sem18,12,1275,949,326,342,159.433137697023,144.039051955631,3
202604,20260429,Sem18,21,49,49,0,45,40.6785333333333,1.21091111111111,3
202604,20260430,Sem18,18,952,477,475,125,107.068835852006,144.262300677436,4
202604,20260430,Sem18,1,3,3,0,3,13.4824102564103,0.227487179487179,4
202604,20260430,Sem18,11,1305,1209,96,714,201.429241983754,71.8465083368961,4
202604,20260430,Sem18,2,8,8,0,8,94.7516333333333,0.6144,4
202604,20260430,Sem18,19,573,240,333,94,81.2183510140405,109.694744929797,4
202604,20260430,Sem18,3,6,6,0,6,55.540625,0.901125,4
202604,20260430,Sem18,21,70,59,11,19,35.428356870229,21.2235114503817,4
202604,20260430,Sem18,0,26,22,4,16,98.303724137931,12.0804712643678,4
202604,20260430,Sem18,6,21,21,0,21,53.9259152542373,0.399127118644068,4
202604,20260430,Sem18,5,4,4,0,4,24.284347826087,0.37904347826087,4
202604,20260430,Sem18,7,53,53,0,51,47.8307788944724,0.784896984924623,4
202604,20260430,Sem18,4,8,8,0,8,118.033217391304,0.993434782608696,4
202604,20260430,Sem18,8,641,635,6,612,212.216738177624,5.70416320645329,4
202604,20260430,Sem18,10,1439,1299,140,852,219.151309595525,72.7610501290878,4
202604,20260430,Sem18,14,1395,1059,336,327,158.915374516628,147.25598066512,4
202604,20260430,Sem18,15,1519,1196,323,351,156.128125708215,140.924774964589,4
202604,20260430,Sem18,9,1293,1284,9,1081,219.287333645297,12.3089555451568,4
202604,20260430,Sem18,13,1415,986,429,389,156.204473776908,121.138191976517,4
202604,20260430,Sem18,12,1246,1157,89,728,202.161698700514,59.9114868540345,4
202604,20260430,Sem18,16,1909,1550,359,771,153.077728057955,88.6375298133185,4
202604,20260430,Sem18,17,1547,970,577,178,126.293386616492,154.152279450262,4
202604,20260430,Sem18,20,67,67,0,67,24.2667100238663,0.0927136038186158,4
202604,20260430,Sem18,22,52,46,6,30,36.8391914285714,10.0308085714286,4
202604,20260430,Sem18,23,39,38,1,37,38.8245514403292,0.43977366255144,4
202605,20260501,Sem18,1,11,11,0,11,15.8856178861789,0.666089430894309,5
202605,20260501,Sem18,13,102,102,0,102,37.1501855779427,0.221814422057264,5
202605,20260501,Sem18,2,6,6,0,6,25.7470491803279,0.306622950819672,5
202605,20260501,Sem18,0,22,20,2,16,35.9663806451613,4.84242580645161,5
202605,20260501,Sem18,4,10,8,2,8,20.9518115942029,0.251072463768116,5
202605,20260501,Sem18,21,48,48,0,48,43.5220503597122,0.391363309352518,5
202605,20260501,Sem18,3,4,4,0,4,18.67002,0.25254,5
202605,20260501,Sem18,15,82,82,0,82,32.8319285714286,0.281045822102426,5
202605,20260501,Sem18,7,29,29,0,29,23.8311352040816,0.200834183673469,5
202605,20260501,Sem18,6,18,18,0,18,20.9928894472362,0.205326633165829,5
202605,20260501,Sem18,5,12,12,0,12,64.13198,0.57224,5
202605,20260501,Sem18,17,74,74,0,74,43.1557320359282,0.30088622754491,5
202605,20260501,Sem18,8,82,82,0,82,31.8116554524362,0.136781902552204,5
202605,20260501,Sem18,18,77,77,0,77,44.2094901960784,0.259927807486631,5
202605,20260501,Sem18,9,92,92,0,92,24.814099920064,0.101308553157474,5
202605,20260501,Sem18,22,36,36,0,36,65.4688,0.49535,5
202605,20260501,Sem18,16,69,69,0,69,26.1043942446043,0.271643165467626,5
202605,20260501,Sem18,23,32,32,0,30,74.6851582733813,1.26814388489209,5
202605,20260501,Sem18,10,112,112,0,112,26.2086543554007,0.0850411149825784,5
202605,20260501,Sem18,11,111,111,0,111,23.7087221428572,0.0936835714285714,5
202605,20260501,Sem18,12,112,112,0,112,29.4731126984127,0.103264285714286,5
202605,20260501,Sem18,14,104,103,1,103,43.2837163636364,0.281864242424242,5
202605,20260501,Sem18,19,62,62,0,62,44.5723171806167,0.279832599118943,5
202605,20260501,Sem18,20,61,61,0,61,61.839450867052,0.252742774566474,5
202605,20260502,Sem18,2,5,5,0,5,95.9668823529412,1.11682352941176,6
202605,20260502,Sem18,8,119,78,41,43,26.5457066462949,16.8286119174943,6
202605,20260502,Sem18,9,2031,1326,705,318,166.515894964243,256.478128128724,6
202605,20260502,Sem18,3,8,8,0,8,46.6760714285714,1.06403571428571,6
202605,20260502,Sem18,0,5,5,0,5,25.9056615384615,0.310292307692308,6
202605,20260502,Sem18,10,2032,964,1068,129,119.207787900662,271.953452064684,6
202605,20260502,Sem18,1,7,7,0,7,64.3663513513513,0.65627027027027,6
202605,20260502,Sem18,4,3,3,0,3,16.5944482758621,0.548758620689655,6
202605,20260502,Sem18,6,21,21,0,21,66.0500185185185,0.39712037037037,6
202605,20260502,Sem18,16,800,449,351,62,137.774013879004,175.427796085409,6
202605,20260502,Sem18,11,2272,950,1322,119,101.565642720207,232.615444300518,6
202605,20260502,Sem18,5,9,9,0,9,71.6507,0.784675,6
202605,20260502,Sem18,12,1923,914,1009,98,107.957763373283,212.006070885706,6
202605,20260502,Sem18,18,119,34,85,2,14.598337182448,23.3585023094688,6
202605,20260502,Sem18,17,612,376,236,156,134.601124783362,87.9320485268629,6
202605,20260502,Sem18,7,36,34,2,20,34.1883174157303,7.22441853932584,6
202605,20260502,Sem18,14,947,558,389,142,136.824829348476,149.857428571429,6
202605,20260502,Sem18,19,98,26,72,1,14.4286036036036,34.9503378378378,6
202605,20260502,Sem18,15,820,450,370,71,125.471976190476,164.570713605442,6
202605,20260502,Sem18,13,1227,1024,203,425,163.724169638973,96.5988440626359,6
202605,20260502,Sem18,22,41,34,7,15,42.5889429824561,17.5978947368421,6
202605,20260502,Sem18,20,90,36,54,0,25.9786227897839,38.7909351669941,6
202605,20260502,Sem18,21,73,44,29,9,36.8116866840731,34.4477780678851,6
202605,20260502,Sem18,23,35,29,6,8,52.9831558441558,48.8685909090909,6
202605,20260503,Sem19,2,7,3,4,3,15.49665,0.127625,7
202605,20260503,Sem19,17,76,71,5,54,62.3153556581986,5.53164896073903,7
202605,20260503,Sem19,4,12,4,8,3,20.7208723404255,3.9478085106383,7
202605,20260503,Sem19,1,17,10,7,7,67.5312542372881,9.99852542372881,7
202605,20260503,Sem19,0,21,13,8,13,42.8037450980392,0.778705882352941,7
202605,20260503,Sem19,22,31,30,1,19,73.190925170068,9.16206802721089,7
202605,20260503,Sem19,6,8,8,0,8,28.0624657534247,0.275219178082192,7
202605,20260503,Sem19,7,53,24,29,3,30.3793991596639,66.5818151260504,7
202605,20260503,Sem19,3,9,2,7,2,7.39564864864865,0.138756756756757,7
202605,20260503,Sem19,23,26,23,3,18,89.9874395604396,9.8253956043956,7
202605,20260503,Sem19,5,5,3,2,3,17.2715192307692,0.213384615384615,7
202605,20260503,Sem19,9,115,49,66,8,18.1764817332201,22.2141070518267,7
202605,20260503,Sem19,16,85,61,24,12,46.0685543237251,37.8786940133038,7
202605,20260503,Sem19,11,96,29,67,1,17.8082397179788,30.6095370152762,7
202605,20260503,Sem19,10,157,48,109,7,11.9802040185471,18.5367017001546,7
202605,20260503,Sem19,12,115,46,69,3,21.83864,39.7105613333333,7
202605,20260503,Sem19,18,69,23,46,3,30.0750109589041,34.6509369863014,7
202605,20260503,Sem19,14,78,56,22,14,31.4809517470882,23.2850765391015,7
202605,20260503,Sem19,8,47,25,22,3,23.3872044444445,25.8788044444445,7
202605,20260503,Sem19,13,96,79,17,23,47.2204598425197,24.4683307086614,7
202605,20260503,Sem19,15,76,54,22,12,39.4539781746032,33.7319027777778,7
202605,20260503,Sem19,19,70,39,31,5,42.0271102362205,42.0017900262467,7
202605,20260503,Sem19,20,70,28,42,1,34.3388599439776,48.9843305322129,7
202605,20260503,Sem19,21,44,32,12,11,50.2462537313433,30.9901268656716,7
202605,20260504,Sem19,7,68,59,9,33,40.181056768559,10.5325807860262,1
202605,20260504,Sem19,17,1746,914,832,245,130.897782860181,203.66110680489,1
202605,20260504,Sem19,0,11,11,0,8,72.0453333333333,3.77443333333333,1
202605,20260504,Sem19,3,0,0,0,0,0.0,0.0,1
202605,20260504,Sem19,21,71,59,12,32,44.7582843326886,18.4160541586074,1
202605,20260504,Sem19,1,4,4,0,4,35.9211538461539,0.513807692307692,1
202605,20260504,Sem19,2,6,6,0,6,121.941705882353,1.21647058823529,1
202605,20260504,Sem19,8,1100,974,126,557,233.025105366126,75.2009046953606,1
202605,20260504,Sem19,11,2016,1489,527,398,185.010336147682,187.60998955352,1
202605,20260504,Sem19,4,3,3,0,3,67.1760588235294,0.691882352941177,1
202605,20260504,Sem19,13,1738,829,909,289,115.361301070039,206.088653858625,1
202605,20260504,Sem19,12,1902,1084,818,293,130.376209047901,212.181645328208,1
202605,20260504,Sem19,14,1735,953,782,306,129.928953307393,209.543291018158,1
202605,20260504,Sem19,5,6,6,0,6,53.6238235294118,0.532764705882353,1
202605,20260504,Sem19,19,668,247,421,42,68.1614201223658,145.931877634262,1
202605,20260504,Sem19,20,77,74,3,46,28.8376853546911,7.12740274599543,1
202605,20260504,Sem19,6,17,17,0,14,66.5547295081967,6.53411475409836,1
202605,20260504,Sem19,15,1802,1051,751,329,140.114175613497,214.58496809816,1
202605,20260504,Sem19,9,2110,1628,482,413,203.871739918177,196.43070996493,1
202605,20260504,Sem19,16,1806,1244,562,390,163.110014999477,184.012729068674,1
202605,20260504,Sem19,10,2182,1540,642,261,181.198092502697,222.875866100323,1
202605,20260504,Sem19,18,944,400,544,117,99.3301300904978,201.522146210407,1
202605,20260504,Sem19,22,42,42,0,42,59.6239237288136,0.335122881355932,1
202605,20260504,Sem19,23,45,45,0,45,96.0802201257862,0.512691823899371,1
202605,20260505,Sem19,5,3,3,0,3,23.67596875,0.31046875,2
202605,20260505,Sem19,1,9,9,0,9,100.50003125,0.9660625,2
202605,20260505,Sem19,4,2,2,0,2,104.965961538462,0.451153846153846,2
202605,20260505,Sem19,0,25,25,0,20,111.372494505495,4.63483516483516,2
202605,20260505,Sem19,8,1137,799,338,238,181.853587318087,167.895872661123,2
202605,20260505,Sem19,3,5,5,0,5,86.5327391304348,0.866739130434783,2
202605,20260505,Sem19,6,16,16,0,16,38.6463037037037,0.42962962962963,2
202605,20260505,Sem19,7,68,63,5,47,48.5482260692464,4.85763543788187,2
202605,20260505,Sem19,11,1891,1134,757,336,143.708577727952,226.47580044843,2
202605,20260505,Sem19,2,4,4,0,4,118.853473684211,0.778789473684211,2
202605,20260505,Sem19,16,1620,1566,54,1315,234.855116342983,27.4555764016123,2
202605,20260505,Sem19,14,1738,1721,17,1550,244.212931063402,10.853342167058,2
202605,20260505,Sem19,13,1902,1679,223,887,240.479204154952,84.7164518900343,2
202605,20260505,Sem19,18,967,385,582,120,112.820757178527,175.676833333333,2
202605,20260505,Sem19,17,1544,965,579,372,162.606858944051,170.382219070134,2
202605,20260505,Sem19,15,1728,1693,35,1177,247.776359066121,27.4009316632583,2
202605,20260505,Sem19,22,51,51,0,49,63.2254698795181,1.14669076305221,2
202605,20260505,Sem19,9,1865,1131,734,346,148.389065720457,221.378266738661,2
202605,20260505,Sem19,23,42,42,0,41,106.855312101911,1.85652229299363,2
202605,20260505,Sem19,19,555,245,310,81,109.261860789981,137.637819845857,2
202605,20260505,Sem19,20,232,65,167,8,18.2284556862745,27.9877819607843,2
202605,20260505,Sem19,21,61,53,8,29,42.9427765486726,12.8512367256637,2
202605,20260505,Sem19,10,2072,1150,922,312,145.525994252874,243.991034195403,2
202605,20260505,Sem19,12,1918,1622,296,804,215.404941302177,116.322871090473,2
202605,20260506,Sem19,0,35,25,10,14,87.28935,39.84247,3
202605,20260506,Sem19,4,6,6,0,6,74.978696969697,0.808242424242424,3
202605,20260506,Sem19,1,4,4,0,4,39.9466785714286,0.459892857142857,3
202605,20260506,Sem19,2,5,5,0,5,80.1378823529412,1.00194117647059,3
202605,20260506,Sem19,13,1265,912,353,297,152.966219237435,161.059918327556,3
202605,20260506,Sem19,5,7,7,0,7,56.4040789473684,0.582552631578947,3
202605,20260506,Sem19,8,894,758,136,433,203.48525328084,87.0815725065617,3
202605,20260506,Sem19,3,2,2,0,2,44.4777142857143,0.514785714285714,3
202605,20260506,Sem19,16,1316,1203,113,773,239.177519647697,54.8865790424573,3
202605,20260506,Sem19,7,63,51,12,29,44.7171879699248,9.70432581453634,3
202605,20260506,Sem19,17,1308,862,446,384,154.022462426437,155.594171797193,3
202605,20260506,Sem19,6,29,28,1,20,68.4435347222222,10.3118472222222,3
202605,20260506,Sem19,18,768,415,353,123,141.526842481203,178.030784210526,3
202605,20260506,Sem19,9,1626,1200,426,371,189.507767955801,193.467475690608,3
